customer_id,total_revenue,hist_clv,aov,annual_freq,churn_probability,pred_clv,value_tier
CUST01271,37724.770000000004,19333.18,7544.954000000001,5.0034246575342465,0.2968925675902233,28651.992826653193,Mid 50%
CUST00149,44469.979999999996,21926.94,6352.854285714285,5.9047344110854505,0.295398464793688,28531.330964656634,Mid 50%
CUST01492,16711.36,10540.82,5570.453333333334,5.193127962085308,0.0872507597558941,28502.32110934201,Mid 50%
CUST00921,7906.969999999999,4491.41,2635.6566666666663,13.201807228915662,0.24366294707613662,28408.40065760556,Mid 50%
CUST01570,38511.79,22833.9,5501.684285714286,6.456439393939394,0.2595251488196177,28392.8011425723,Mid 50%
CUST01992,34459.99,18401.43,8614.9975,3.9701086956521743,0.2311606456620089,28385.878693856535,Mid 50%
CUST01229,35440.68,19326.77,8860.17,3.8856382978723403,0.2376325339079054,28332.047713135376,Mid 50%
CUST00999,30271.27,18113.31,7567.8175,4.222543352601156,0.178662990946433,28331.87676308746,Mid 50%
CUST01377,29944.87,15127.56,7486.2175,4.59433962264151,0.2386516817960516,28266.895510311093,Mid 50%
CUST01172,93531.61,53542.28,8502.873636363636,5.839752906976744,0.4731241938968401,28240.841740227836,Mid 50%
CUST01493,39341.67,22666.22,5620.238571428571,5.850686498855835,0.2067396045817721,28157.00999918947,Mid 50%
CUST01103,16231.39,8026.599999999999,5410.463333333333,5.371323529411765,0.1031097006639003,28136.124756314697,Mid 50%
CUST01335,41176.659999999996,25650.7,6862.776666666666,5.345121951219512,0.2903983571627982,28098.379944528424,Mid 50%
CUST01169,48044.76,27625.27,8007.46,4.3139763779527565,0.2470358290427416,28077.344842245828,Mid 50%
CUST00466,24611.850000000002,14943.93,6152.962500000001,5.217857142857143,0.1908577604703189,28042.098479635908,Mid 50%
CUST00110,38412.44,17243.65,5487.4914285714285,6.966621253405995,0.3216754472468749,27992.57023509474,Mid 50%
CUST00822,45415.71,24534.010000000002,9083.142,3.961496746203905,0.2795284365600313,27984.750262063768,Mid 50%
CUST00592,55665.37,30465.010000000002,9277.561666666666,4.134905660377358,0.3251055212841357,27947.599722642015,Mid 50%
CUST00458,39288.13,19687.989999999998,3571.6481818181815,9.257488479262673,0.217007339060994,27946.583905439693,Mid 50%
CUST01435,52977.43,30505.81,8829.571666666667,4.166349809885932,0.2977526743362598,27886.540771966527,Mid 50%
CUST01937,12011.49,6312.12,6005.745,5.576335877862595,0.2308463490325542,27805.97340365563,Mid 50%
CUST01871,15634.16,10269.04,7817.08,4.222543352601156,0.220401293596804,27777.87169955787,Mid 50%
CUST01126,34376.08,18579.96,5729.346666666667,5.70703125,0.2135244598158389,27759.379624116697,Mid 50%
CUST00974,11514.58,7975.81,3838.193333333333,10.337264150943396,0.3520235231889229,27752.42164398148,Mid 50%
CUST00496,13797.35,8144.42,6898.675,4.174285714285714,0.1092929924656756,27688.020665273885,Mid 50%
CUST00676,30540.59,17030.03,7635.1475,4.374251497005988,0.2322828096683115,27677.80402250293,Mid 50%
CUST00524,37810.78,18143.760000000002,4726.3475,7.550387596899225,0.282413700675604,27642.557300793727,Mid 50%
CUST01805,26702.03,16054.61,6675.5075,4.87,0.2125629258247595,27633.6525022434,Mid 50%
CUST00582,38483.2,19673.09,7696.639999999999,4.317375886524823,0.2335185944481954,27493.614742226888,Mid 50%
CUST01454,13643.4,8459.2,3410.85,9.871621621621621,0.24366294707613662,27490.059662340667,Mid 50%
CUST00659,2549.42,1216.38,2549.42,12.0,0.1729397036876702,27312.97400442106,Mid 50%
CUST00382,15070.72,6520.03,3767.68,8.116666666666667,0.172664249489113,27311.32033196654,Mid 50%
CUST00336,23042.89,12416.27,5760.7225,5.3713235294117645,0.1833898725781524,27276.096170112567,Mid 50%
CUST01940,60680.1,33256.23,8668.585714285715,4.219059405940595,0.3099272567278333,27243.816488146116,Mid 50%
CUST00707,43916.34,27089.51,4391.634,7.378787878787878,0.2211653011708109,27243.67185356197,Mid 50%
CUST00213,37902.77,17876.15,4211.418888888888,7.539564220183486,0.2067550200215591,27188.872740740968,Mid 50%
CUST00091,44923.37,24154.510000000002,8984.674,3.90224358974359,0.2832828988250951,27125.24383524102,Mid 50%
CUST01353,36892.62,15378.23,9223.155,4.069637883008356,0.3313940992431598,27090.35298430516,Mid 50%
CUST01571,35784.66,20678.050000000003,7156.932000000001,4.6826923076923075,0.2526953971558179,27035.18552140392,Mid 50%
CUST01434,6705.82,2516.1099999999997,2235.273333333333,14.807432432432433,0.24366294707613662,27023.086896949044,Mid 50%
CUST00650,42040.56,24534.33,5255.07,6.0,0.2070465149691254,26988.991225410904,Mid 50%
CUST01545,29890.649999999998,13349.34,4981.775,6.173239436619718,0.1888484154365496,26928.268928554135,Mid 50%
CUST00525,7210.5,2806.42,3605.25,9.13125,0.24366294707613662,26877.581036348616,Mid 50%
CUST00165,23648.440000000002,12467.58,4729.688,6.592960288808665,0.2034938453970203,26810.892594546654,Mid 50%
CUST00726,42045.69,22447.09,4671.743333333334,6.7086734693877546,0.2085231284326896,26777.069214668292,Mid 50%
CUST01879,25059.31,12821.25,8353.103333333334,4.764130434782609,0.37698282180624,26763.364124517993,Mid 50%
CUST00009,33475.270000000004,17410.77,8368.817500000001,4.413897280966768,0.3289955559522628,26755.98230442947,Mid 50%
CUST00120,13478.52,7015.490000000001,4492.84,6.297413793103448,0.1240488357134859,26752.98598810142,Mid 50%
CUST00314,23097.84,11345.26,5774.46,5.351648351648352,0.1993340943235324,26709.113026607487,Mid 50%
CUST01506,26484.49,14591.550000000001,6621.1225,4.902684563758389,0.2382628576688996,26691.92472101961,Mid 50%
CUST00872,16648.65,9129.86,4162.1625,6.610859728506787,0.1027007368301424,26651.6112303165,Mid 50%
CUST00161,9728.369999999999,3816.769999999999,4864.1849999999995,6.70183486238532,0.24366294707613662,26615.11626091488,Mid 50%
CUST00754,116070.36,72483.65000000001,8928.489230769232,5.062100213219616,0.455050746547351,26587.283335208547,Mid 50%
CUST01312,17755.62,9140.02,4438.905,7.024038461538461,0.2129028353088165,26491.116563485404,Mid 50%
CUST00852,13832.23,8131.55,3458.0575,7.689473684210527,0.0771410743524468,26489.47350245052,Mid 50%
CUST00411,21367.71,12337.98,10683.855,2.7775665399239546,0.1730938811407552,26488.52934366405,Mid 50%
CUST01952,21604.68,12021.08,5401.17,5.513207547169811,0.1780258467072184,26421.625612218966,Mid 50%
CUST01183,67321.35,38043.85,8415.16875,4.387387387387387,0.3378752825277944,26388.68788844902,Mid 50%
CUST01141,26287.28,14229.56,5257.456,5.987704918032787,0.2235999561557855,26383.400598371452,Mid 50%
CUST00388,36200.52,19748.05,6033.419999999999,5.026376146788991,0.1941411209323424,26380.724825000703,Mid 50%
CUST00012,52016.78,27428.54,10403.356,3.209578207381371,0.2694901776892641,26330.352096043716,Mid 50%
CUST00470,30133.18,17335.93,6026.636,5.247844827586206,0.2289055641546788,26325.261866631823,Mid 50%
CUST00293,47242.11,25578.79,6748.872857142857,4.787921348314607,0.2455894113901405,26314.50552355606,Mid 50%
CUST01838,27350.11,13898.6,5470.022,5.2781791907514455,0.1557684967441774,26311.399062424334,Mid 50%
CUST00787,31173.55,15705.509999999998,4453.364285714286,6.6930628272251305,0.1833248893148465,26276.74871057511,Mid 50%
CUST00764,41165.08,20306.52,5145.635,6.0875,0.2242146168824832,26231.838372396855,Mid 50%
CUST00534,14640.17,10192.6,7320.085,3.5120192307692304,0.0548946077255737,26227.834499323762,Mid 50%
CUST00920,35293.1,20554.170000000002,7058.62,4.443430656934306,0.2272752159829434,26162.077954171164,Mid 50%
CUST00228,42128.17,21905.02,6018.3099999999995,5.416843220338983,0.2569034275444259,26150.214918749134,Mid 50%
CUST00434,48356.79,25817.399999999998,6908.112857142857,4.983918128654971,0.2968729147926032,26132.041269445992,Mid 50%
CUST01801,15666.439999999999,6952.56,3133.2879999999996,8.952205882352942,0.1383123378082617,26090.922559870432,Mid 50%
CUST00139,45991.99,22021.38,5110.221111111111,6.834199584199585,0.3083434135747011,26075.164115898573,Mid 50%
CUST01849,20757.54,12269.57,10378.77,3.9274193548387095,0.4076616975134527,26063.465724462476,Mid 50%
CUST01129,40883.66,21521.54,6813.943333333334,4.565625,0.2245756536181334,26040.383265538258,Mid 50%
CUST00052,29846.08,16608.83,5969.216,5.202991452991453,0.2251063759928938,25978.95504924363,Mid 50%
CUST01022,31583.11,17824.04,5263.8516666666665,5.520151133501259,0.1775666626503336,25796.72066676572,Mid 50%
CUST01295,26818.43,14735.07,5363.686,5.81608280254777,0.2341741167864435,25788.919766044924,Mid 50%
CUST00032,45155.22,26570.56,6450.745714285715,5.134036144578313,0.2800580455233071,25738.042357251954,Mid 50%
CUST00455,39320.71,18502.34,7864.142,3.9105995717344757,0.2248142681297761,25734.139436127145,Mid 50%
CUST00730,9218.36,5651.79,3072.786666666667,10.240654205607477,0.24366294707613662,25691.216707953514,Mid 50%
CUST00830,38150.22,20032.02,4238.913333333334,7.084590517241379,0.2079754139805064,25675.395261898495,Mid 50%
CUST01030,30097.83,15674.34,5016.305,5.492481203007519,0.1380085087375191,25636.85085548272,Mid 50%
CUST00209,2534.42,1162.7800000000002,2534.42,12.0,0.2194143207538368,25626.517775176977,Mid 50%
CUST00574,28224.239999999998,17599.32,7056.0599999999995,4.162393162393162,0.1924901411772508,25601.32141282918,Mid 50%
CUST01209,34918.72,16971.2,5819.786666666667,4.992027334851937,0.1837797428251063,25597.678085579166,Mid 50%
CUST00808,72067.45999999999,34302.25,9008.432499999999,4.387387387387387,0.4011656799759313,25548.833597892044,Mid 50%
CUST00788,30802.199999999997,18163.94,5133.7,5.844,0.2134135655196727,25473.95221012007,Mid 50%
CUST01448,4257.63,2448.8699999999994,1419.21,21.915000000000003,0.24366294707613662,25392.923175433374,Mid 50%
CUST01817,17596.09,8557.150000000001,4399.0225,6.0875,0.1220650569545498,25378.542488812396,Mid 50%
CUST00988,20128.87,10653.44,6709.623333333333,4.565625,0.2356249106310449,25276.33410259677,Mid 50%
CUST01439,25205.95,9773.54,4200.991666666667,7.001597444089457,0.2050607595194966,25240.158463228425,Mid 50%
CUST00801,16342.98,10985.85,5447.66,4.827092511013216,0.1112202525305108,25228.936904076705,Mid 50%
CUST00620,19520.5,8634.74,6506.833333333333,4.150568181818182,0.1359006262676041,25191.27273201265,Mid 50%
CUST01657,39590.76,18457.510000000002,4398.973333333333,6.820020746887966,0.2229437648951923,25165.099901481033,Mid 50%
CUST00206,29000.82,15687.23,5800.164,5.217857142857143,0.232743588359112,25065.834537875988,Mid 50%
CUST01108,57093.630000000005,33560.46,5709.363,6.604882459312839,0.3856791189922908,25006.74762411218,Mid 50%
CUST01677,16775.47,8092.25,2795.911666666667,9.611842105263158,0.1380453049269225,25004.818012119325,Mid 50%
CUST00166,52665.96,29104.440000000002,6583.245,4.805921052631579,0.2705027502098456,24914.34611037378,Mid 50%
CUST00291,59871.22,32313.61,8553.031428571428,3.8738636363636365,0.3036748112294247,24904.950717034364,Mid 50%
CUST01626,45891.79,27832.019999999997,7648.631666666667,4.322485207100592,0.3031416546897047,24869.723244279226,Mid 50%
CUST01548,34517.05,20234.399999999998,11505.683333333334,2.596563981042654,0.2290667318621362,24862.077543380492,Mid 50%
CUST01197,18525.91,10442.9,3087.6516666666666,8.836693548387096,0.1563334505066823,24848.381599384316,Mid 50%
CUST00698,61108.0,31709.66,8729.714285714286,3.9034351145038166,0.3244777658424819,24848.251076868175,Mid 50%
CUST01813,34512.75,17921.67,5752.125,4.913677130044843,0.1886814231559154,24753.43852715413,Mid 50%
CUST00719,35863.31,19375.47,5123.33,5.522138228941684,0.1894769657764874,24753.3595154861,Mid 50%
CUST00740,50096.07,29451.36,7156.581428571429,4.926300578034682,0.3500009417691421,24737.080105435747,Mid 50%
CUST01837,34318.94,18558.25,5719.823333333334,5.049539170506913,0.2096531747909655,24641.166189418334,Mid 50%
CUST01346,61304.51,36982.56,10217.418333333333,3.575040783034258,0.3754925713378607,24624.58774976238,Mid 50%
CUST00172,17561.7,10476.59,4390.425,6.352173913043479,0.1827703634635058,24602.669610390196,Mid 50%
CUST00558,66894.94,35377.35,6689.494000000001,5.779272151898734,0.4115068380398248,24559.358569767803,Mid 50%
CUST01343,12422.99,4156.56,6211.495,4.6234177215189876,0.2097511286814233,24498.096535632765,Mid 50%
CUST00268,44149.09,24015.61,6307.012857142857,4.974221789883269,0.2768007913748261,24491.534045401382,Mid 50%
CUST00297,32692.35,15538.82,8173.0875,3.7461538461538457,0.2618384190722126,24396.77265872294,Mid 50%
CUST01539,24364.92,13212.69,8121.639999999999,3.4566246056782335,0.1952544234378731,24387.300769467205,Mid 50%
CUST00214,21256.39,12338.71,2657.04875,9.938775510204081,0.1452753905646631,24365.077463008885,Mid 50%
CUST00066,11111.6,5552.02,2777.9,10.742647058823529,0.24366294707613662,24364.2179863101,Mid 50%
CUST01166,38152.08,23145.88,6358.68,5.168632075471698,0.313733473433282,24346.9513784681,Mid 50%
CUST00919,35547.35,18518.09,5078.192857142857,5.522138228941684,0.1958166155872754,24343.372447913032,Mid 50%
CUST00033,39566.84,22068.91,7913.3679999999995,3.7043610547667343,0.2320940695519972,24299.19453196691,Mid 50%
CUST00417,27932.350000000002,16774.89,9310.783333333335,2.9298128342245993,0.1750393032603872,24292.29463455461,Mid 50%
CUST00671,4846.66,2800.3199999999997,1615.5533333333333,14.417763157894736,0.0344520688601493,24277.40193523064,Mid 50%
CUST00779,26831.2,14551.06,4471.866666666667,6.173239436619718,0.193284166917188,24039.848863479434,Mid 50%
CUST00240,45693.649999999994,27925.379999999997,9138.73,3.209578207381371,0.240953816011756,24033.177522523823,Mid 50%
CUST00445,19932.809999999998,10845.21,3986.5619999999994,6.763888888888889,0.1768694203263331,23959.232829053588,Mid 50%
CUST01042,11160.93,6248.02,2232.186,11.63216560509554,0.1467547235238094,23915.20089193524,Mid 50%
CUST00102,57720.83,32151.440000000002,5772.0830000000005,5.948697068403909,0.3564125503448218,23854.546882922776,Mid 50%
CUST01013,18606.26,8715.12,4651.565,5.576335877862595,0.148455702296577,23843.19485020519,Mid 50%
CUST00014,26440.170000000002,14720.6,6610.0425000000005,4.608832807570979,0.2758747744208231,23813.21683406311,Mid 50%
CUST01603,14474.61,6050.91,4824.87,5.562182741116752,0.1783075378173467,23803.9679372452,Mid 50%
CUST01630,28516.61,16799.65,5703.322,4.805921052631579,0.1957618246885729,23795.694931674327,Mid 50%
CUST01278,28848.670000000002,17701.69,7212.1675000000005,4.361194029850746,0.3013041594413365,23722.942455655015,Mid 50%
CUST01235,13173.52,6789.27,3293.38,7.4923076923076914,0.1101885981676458,23700.886958081992,Mid 50%
CUST01467,37327.119999999995,17516.34,5332.445714285714,5.498387096774193,0.2514136606382696,23692.606221744387,Mid 50%
CUST00668,21424.23,11994.150000000001,3570.705,6.935126582278481,0.1142450914848592,23677.24215854447,Mid 50%
CUST01069,6826.599999999999,3624.08,3413.2999999999997,7.940217391304349,0.2002870013133471,23396.462236712163,Mid 50%
CUST00590,27071.16,13476.850000000002,6767.79,4.234782608695652,0.2457500321642693,23334.713857791747,Mid 50%
CUST01978,31158.61,15119.93,10386.203333333333,2.7740506329113925,0.2512425085795089,23287.43035533231,Mid 50%
CUST00174,12125.34,6170.04,4041.78,5.736910994764397,0.0700659783479866,23276.201245735523,Mid 50%
CUST00708,18004.59,6751.87,4501.1475,6.2435897435897445,0.2336651832920608,23247.98649297146,Mid 50%
CUST01795,43339.520000000004,24870.940000000002,10834.880000000001,3.0311203319502074,0.345325887457563,23209.278278568483,Mid 50%
CUST00204,21876.68,11138.26,7292.2266666666665,3.7270408163265305,0.2117797951494384,23124.963489923768,Mid 50%
CUST01441,60991.89,31943.37,10165.315,3.2660208643815203,0.355252132725842,23106.751521750775,Mid 50%
CUST00027,54104.24,28678.06,7729.177142857143,3.9824766355140184,0.3045972676708172,23106.38867286215,Mid 50%
CUST00429,16622.57,8588.25,2770.4283333333333,8.696428571428571,0.1118227423110475,23099.186594483854,Mid 50%
CUST01929,66374.69,37599.24,11062.448333333334,3.194606413994169,0.3945201821161859,23098.164523974803,Mid 50%
CUST01475,30633.98,16688.52,5105.663333333333,5.812997347480106,0.2808321092703502,23040.493233391648,Mid 50%
CUST01321,20596.82,12539.61,6865.606666666667,3.8719081272084805,0.1974487212311994,23029.575773785942,Mid 50%
CUST01253,17719.690000000002,9602.54,8859.845000000001,2.7988505747126435,0.1413934845642306,22983.13144871168,Mid 50%
CUST00258,17721.84,9913.380000000001,5907.28,4.764130434782609,0.2437788173538895,22973.608840338544,Mid 50%
CUST00851,12003.67,6192.26,4001.2233333333334,7.024038461538462,0.24366294707613662,22945.854472099043,Mid 50%
CUST00005,12014.68,5736.0,4004.8933333333334,5.7976190476190474,0.0865127423695378,22895.614626457253,Mid 50%
CUST01865,44280.46,22626.7,5535.0575,5.471910112359551,0.3018336635546958,22825.966740144944,Mid 50%
CUST00167,20057.74,9435.77,6685.913333333334,3.8719081272084805,0.1852899034949512,22766.594332529832,Mid 50%
CUST00338,19137.3,11472.1,6379.099999999999,3.8719081272084805,0.1464201756834104,22758.193180017333,Mid 50%
CUST00717,17230.16,8157.109999999999,2871.693333333333,8.594117647058823,0.1471494047908134,22720.688917979878,Mid 50%
CUST00492,36506.89,20291.15,7301.378,3.8286163522012577,0.2477192461439521,22700.52064676369,Mid 50%
CUST00176,36200.11,18429.48,7240.022,3.8286163522012577,0.2423694628414209,22669.836661877278,Mid 50%
CUST00222,20902.08,8278.44,5225.52,5.293478260869565,0.2413237523436637,22653.552640048954,Mid 50%
CUST01340,25227.91,12581.46,6306.9775,3.9486486486486485,0.1579833569085942,22635.99729789896,Mid 50%
CUST00315,44772.63,22477.91,4974.736666666667,6.020604395604396,0.2999260699477732,22634.102459561385,Mid 50%
CUST01890,75357.24,40625.06,6850.658181818182,5.279566360052563,0.4214500507845204,22588.146490257284,Mid 50%
CUST01911,19577.760000000002,12435.44,3262.9600000000005,7.583044982698962,0.1544534115702662,22584.064624724306,Mid 50%
CUST01656,50261.99,27502.86,6282.74875,5.1534391534391535,0.3538888948561319,22582.043252806274,Mid 50%
CUST01048,22343.2,12709.01,11171.6,2.3717532467532467,0.2116551134884453,22548.11910756052,Mid 50%
CUST00763,2061.6,1302.6999999999998,2061.6,12.0,0.1572227624787591,22506.482907791822,Mid 50%
CUST00060,54407.9,31113.02,7772.557142857143,4.340831918505942,0.3821353316216144,22502.949163482997,Mid 50%
CUST01257,66773.01,37705.18,8346.62625,4.04149377593361,0.3829033149121232,22470.631555307406,Mid 50%
CUST00257,52093.04,26431.58,4341.086666666667,6.859154929577465,0.3009564886157298,22468.93365257081,Mid 50%
CUST00020,26532.34,15392.43,6633.085,3.9380053908355794,0.2040820964153981,22442.401464000417,Mid 50%
CUST00148,44208.07,25149.870000000003,6315.438571428572,4.533244680851063,0.27407018005386,22434.505271451104,Mid 50%
CUST00617,24359.43,13030.76,6089.8575,4.247093023255814,0.1972428308158605,22412.6020888664,Mid 50%
CUST01130,7949.48,3358.05,3974.74,7.454081632653061,0.3000934751695283,22384.742161121867,Mid 50%
CUST01230,23438.74,14143.429999999998,7812.913333333334,3.2514836795252227,0.1863749440515153,22311.46480858272,Mid 50%
CUST01712,29813.02,15306.009999999998,7453.255,4.322485207100591,0.3610482014957759,22220.650922417037,Mid 50%
CUST00881,48589.43,26185.72,9717.886,3.4008379888268156,0.3792357984498933,22145.91309839166,Mid 50%
CUST01138,34017.13,18108.33,5669.5216666666665,5.662790697674419,0.3629036797214519,22079.600448963003,Mid 50%
CUST00144,20173.8,13360.019999999999,6724.599999999999,3.6163366336633667,0.1603011453584835,22042.8655680131,Mid 50%
CUST01204,8340.58,4465.62,2780.193333333333,7.883093525179856,0.0687792901416182,22030.963284963622,Mid 50%
CUST00605,12754.54,5543.74,4251.513333333333,6.297413793103448,0.2383236190668623,22013.315053983777,Mid 50%
CUST01925,27829.25,15604.24,5565.85,4.5092592592592595,0.1877580667341882,22005.502724342634,Mid 50%
CUST00793,21013.21,12631.08,7004.403333333333,3.4785714285714286,0.1648459560764625,21965.84142774017,Mid 50%
CUST00565,37438.590000000004,18888.56,6239.765,5.037931034482758,0.3535168221584921,21937.486396046716,Mid 50%
CUST01883,15246.81,8261.91,5082.2699999999995,5.0034246575342465,0.2009846794944993,21932.563170462377,Mid 50%
CUST01161,11794.14,4165.07,5897.07,4.247093023255814,0.1910506938108513,21870.49171439089,Mid 50%
CUST00211,62016.08,29948.34,6201.608,5.610599078341014,0.4184390016404365,21843.287646889647,Mid 50%
CUST01547,43611.87,24309.26,7268.645,3.811304347826087,0.2703561843080235,21819.619794031372,Mid 50%
CUST01029,46631.54,25809.62,5828.9425,4.853820598006644,0.286277392697649,21797.77317443146,Mid 50%
CUST01080,15110.96,8713.48,5036.986666666667,4.784934497816594,0.1632485286645985,21769.70114479064,Mid 50%
CUST00890,26578.67,15493.210000000001,5315.7339999999995,5.6365740740740735,0.3273353991739616,21756.35902494128,Mid 50%
CUST00883,21310.7,10200.89,3551.7833333333333,6.701834862385321,0.1541119868517381,21735.130005414754,Mid 50%
CUST00904,14923.3,5860.0199999999995,3730.825,6.2703862660944205,0.139395998637082,21732.601585155564,Mid 50%
CUST00531,44724.46,27135.579999999998,8944.892,3.7194501018329937,0.3960443716364633,21690.424676873994,Mid 50%
CUST01297,55331.9,32374.67,7904.557142857143,3.8160447761194027,0.3341220561830962,21681.774299026365,Mid 50%
CUST01784,46795.39,25455.96,4679.539,6.107859531772576,0.2977190556664738,21667.668387833153,Mid 50%
CUST01938,26118.41,15611.890000000001,6529.6025,3.7751937984496124,0.185759652843331,21666.451921347572,Mid 50%
CUST01676,35562.31,18609.87,8890.5775,3.0,0.2475561854217335,21663.792507623206,Mid 50%
CUST01336,20958.23,12311.57,4191.646,5.534090909090909,0.1350531177074056,21658.556508921225,Mid 50%
CUST01767,28078.21,16278.91,7019.5525,3.69873417721519,0.2283454490610373,21626.918957831258,Mid 50%
CUST00967,18349.53,9127.320000000002,6116.509999999999,4.980681818181818,0.3433701866755947,21593.461670273555,Mid 50%
CUST00387,37929.92,21145.68,4741.24,5.662790697674418,0.2560282453359663,21561.952324970836,Mid 50%
CUST01247,31701.4,16740.42,6340.280000000001,3.8856382978723403,0.1897677962185517,21547.13306318761,Mid 50%
CUST00369,31939.75,15997.200000000003,6387.95,5.017170329670329,0.3774714780681201,21537.177710324497,Mid 50%
CUST01328,18051.35,9025.949999999999,4512.8375,5.70703125,0.2254977827225353,21532.368109442225,Mid 50%
CUST01339,33137.01,15097.230000000001,4733.858571428572,5.9737149532710285,0.2986280389161291,21410.03407920159,Mid 50%
CUST00322,27998.87,14489.88,5599.773999999999,4.307193396226415,0.1778250934563423,21406.135683561257,Mid 50%
CUST01146,49543.99,30088.780000000002,9908.797999999999,2.9408212560386473,0.3195794222195609,21403.07766063635,Mid 50%
CUST01358,52475.4,25657.489999999998,7496.4857142857145,3.631747159090909,0.2719594212318303,21396.271180294225,Mid 50%
CUST01301,28149.77,12778.16,7037.4425,3.563414634146341,0.2101729587950949,21380.723705517852,Mid 50%
CUST00054,37730.58,19964.17,7546.116,3.99617067833698,0.3441613647317727,21348.81074337374,Mid 50%
CUST00136,58114.85,36901.81,9685.808333333332,3.6464226289517474,0.4403268519771486,21337.647132405185,Mid 50%
CUST00824,26402.6,11955.88,5280.5199999999995,5.4191394658753715,0.31008570931449,21311.36881070678,Mid 50%
CUST00494,35227.1,22275.37,5871.183333333333,4.518556701030928,0.2569153506320722,21280.060196203158,Mid 50%
CUST01868,53088.74,26315.66,7584.105714285714,3.9824766355140184,0.3477311423965481,21266.37376083517,Mid 50%
CUST01468,18777.07,10696.380000000001,4694.2675,4.969387755102041,0.1558611188791501,21256.600383139183,Mid 50%
CUST00813,34018.01,18285.52,8504.5025,3.1691973969631237,0.2694667316329902,21254.328385348348,Mid 50%
CUST01647,3345.87,1478.4,1672.935,13.281818181818183,0.1140961010123362,21248.70148281487,Mid 50%
CUST01534,40442.38,21435.15,8088.476,3.439265536723164,0.2924473773853711,21247.13308948305,Mid 50%
CUST01975,44807.68,24635.55,4978.631111111111,5.571610169491525,0.2904929389925502,21244.99225622484,Mid 50%
CUST00601,9542.25,4613.48,2385.5625,10.902985074626866,0.24366294707613662,21235.416232264728,Mid 50%
CUST01847,22710.07,11648.949999999999,4542.014,6.407894736842105,0.3241118582008499,21234.78404303502,Mid 50%
CUST01762,35211.9,16761.93,4401.4875,6.190677966101695,0.2781125940418686,21233.243250918185,Mid 50%
CUST00038,24552.949999999997,13322.529999999999,8184.316666666666,3.4896496815286624,0.3127087286367498,21189.185767579842,Mid 50%
CUST01518,32701.93,15806.2,3270.193,7.754777070063694,0.2273671587207527,21150.7148587341,Mid 50%
CUST01775,36359.77,21071.469999999998,9089.9425,2.7359550561797756,0.2129425230672924,21129.33010083333,Mid 50%
CUST00636,26006.97,13196.619999999999,6501.7425,3.8246073298429315,0.2132834045266815,21117.57834563443,Mid 50%
CUST00910,29642.239999999998,14944.85,5928.447999999999,4.520420792079208,0.2722184363338286,21053.78155793555,Mid 50%
CUST00649,10743.01,5345.54,3581.0033333333336,5.891129032258065,0.0766861972542924,21026.247513473332,Mid 50%
CUST00183,86844.49,47306.04,9649.387777777778,3.8447368421052635,0.4749728240498462,21026.033239207674,Mid 50%
CUST00478,36093.01,21450.29,7218.602000000001,3.6525000000000003,0.2612879697646905,21024.596904462964,Mid 50%
CUST01608,30969.68,14657.56,6193.936,4.307193396226415,0.2702054282971413,21017.008449162426,Mid 50%
CUST01673,38763.85,20958.16,6460.641666666666,4.073420074349443,0.2605076047749809,21007.66337107393,Mid 50%
CUST00394,41887.46,27227.47,8377.492,3.3945167286245352,0.3170468466592648,20964.865175369716,Mid 50%
CUST01249,22671.7,13321.97,5667.925,4.115492957746479,0.1679901250997789,20949.98048477762,Mid 50%
CUST00850,6883.42,3362.04,2294.4733333333334,11.181122448979592,0.24366294707613662,20945.60838654771,Mid 50%
CUST00476,37289.19,20772.89,6214.865000000001,4.305500982318271,0.2751999357567312,20935.47405089583,Mid 50%
CUST00173,43884.67,22710.8,7314.111666666667,4.006398537477148,0.3403571346882653,20865.739871957252,Mid 50%
CUST00666,43485.59,25572.95,6212.227142857142,4.205180921052631,0.2601903502856383,20862.252048851653,Mid 50%
CUST01325,46652.15,26152.01,6664.592857142858,4.549377224199288,0.3641228192785547,20811.721067875696,Mid 50%
CUST00192,29718.83,13267.12,5943.7660000000005,4.276932084309133,0.2435470767983837,20757.98275951518,Mid 50%
CUST00181,36015.5,18196.4,4501.9375,6.177589852008457,0.309569365315227,20727.540357149002,Mid 50%
CUST00791,10208.62,6147.140000000001,5104.31,4.6234177215189876,0.1864212180264253,20725.688840434956,Mid 50%
CUST01175,55792.58,31023.530000000002,6974.0725,4.290748898678414,0.3587380199693093,20714.01246912431,Mid 50%
CUST01429,18887.6,11407.37,4721.9,6.012345679012346,0.3248870097772511,20689.327602640995,Mid 50%
CUST00232,14385.73,7854.3,7192.865,3.3054298642533935,0.1949865859076276,20660.56325276632,Mid 50%
CUST00642,41483.03,24006.34,6913.838333333333,3.9344703770197484,0.2969839064043804,20643.339320962183,Mid 50%
CUST01264,50539.46,30450.71,12634.865,2.545296167247387,0.4060224086478006,20619.976907070006,Mid 50%
CUST01461,35547.48,17475.82,4443.435,5.630057803468208,0.2368031424415339,20609.97395497096,Mid 50%
CUST01623,48255.95,27803.010000000002,6031.99375,5.555133079847909,0.4308288292744127,20587.680927926463,Mid 50%
CUST01527,54343.39,29739.16,5434.339,5.81608280254777,0.3975025422911292,20556.146796074576,Mid 50%
CUST01819,26312.76,10495.01,5262.552,4.793307086614174,0.2460059501096959,20530.936334778475,Mid 50%
