customer_id,recency,frequency,monetary,R,F,M,rfm_score,rfm_total,segment,cluster,pca1,pca2
CUST01011,8,4,30658.829999999998,5,2,3,523,10,Recent Customers,3,0.032255110740740764,-0.8135678038032762
CUST01012,62,6,30725.98,3,4,3,343,10,Loyal Customers,3,0.4799327162143032,-0.22592572813465214
CUST01013,46,4,18606.26,3,2,2,322,7,Needs Attention,1,-0.5415842744455086,-0.7624503265714729
CUST01014,38,6,34978.4,4,4,4,444,12,Champions,3,0.7135166047380533,-0.3208896989186994
CUST01015,59,5,12875.98,3,3,1,331,7,Loyal Customers,1,-0.4976508381405058,-0.677833418544065
CUST01016,176,3,22461.35,2,1,2,212,5,Needs Attention,4,-1.0775474827902392,0.15647049522875092
CUST01017,115,3,16928.06,2,1,2,212,5,Needs Attention,1,-1.1105299875034893,-0.3897643966011967
CUST01018,289,4,18682.350000000002,1,2,2,122,5,About To Sleep,4,-1.252574540660492,1.0037292677605203
CUST01019,245,4,16808.66,1,2,2,122,5,About To Sleep,4,-1.1951606343553889,0.6492286009293721
CUST01020,9,5,10226.78,5,3,1,531,9,Loyal Customers,1,-0.4523493062656828,-1.0903763535328221
CUST01021,66,6,35343.92,3,4,4,344,11,Loyal Customers,3,0.6452727634236798,-0.11072370532832966
CUST01022,16,6,31583.11,5,4,3,543,12,Loyal Customers,3,0.6479455866667803,-0.5440048812298748
CUST01023,26,3,22918.8,4,1,2,412,7,Recent Customers,1,-0.6193208250351113,-0.9243533585549747
CUST01024,164,4,11917.62,2,2,1,221,5,About To Sleep,4,-1.1447558607781085,-0.03027219029734187
CUST01025,12,5,17402.52,5,3,2,532,10,Loyal Customers,1,-0.18598326688880937,-0.9347182980135916
CUST01026,27,4,9546.31,4,2,1,421,7,Recent Customers,1,-0.8332008636101025,-1.0694584727106389
CUST01027,40,4,33265.85,4,2,4,424,10,Recent Customers,3,0.038218123932573594,-0.5325347477207103
CUST01028,85,3,6629.36,3,1,1,311,5,Needs Attention,1,-1.4173340960782626,-0.7997689703010981
CUST01029,14,8,46631.54,5,5,5,555,15,Champions,0,1.8346566518027523,-0.08356511825289896
CUST01030,4,6,30097.83,5,4,3,543,12,Loyal Customers,3,0.6262418760349604,-0.6588629694584374
CUST01031,14,4,16024.81,5,2,2,522,9,Recent Customers,1,-0.5465667134434127,-1.043006347704605
CUST01032,117,8,59161.94,2,5,5,255,12,At Risk,0,2.0125771207483383,0.8982283960688416
CUST01033,180,5,28041.579999999998,2,3,3,233,8,About To Sleep,4,-0.2715561776037288,0.48384546019738106
CUST01034,327,6,24617.13,1,4,3,143,8,At Risk,4,-0.5328751244167804,1.5846398919338907
CUST01035,69,3,26872.39,3,1,3,313,7,Potential Loyalists,1,-0.5940355443068027,-0.5383123806509015
CUST01036,107,5,32165.760000000002,2,3,4,234,9,About To Sleep,3,0.1010666840711348,0.030632072739665967
CUST01037,141,9,34813.01,2,5,4,254,11,At Risk,0,1.3101942047966848,0.7153812778093236
CUST01038,29,4,50371.13,4,2,5,425,11,Recent Customers,3,0.726498826292242,-0.29330421308120236
CUST01039,14,7,36969.28,5,5,4,554,14,Champions,3,1.162247939494191,-0.3609348404005353
CUST01040,106,3,6156.44,2,1,1,211,4,Needs Attention,1,-1.4971656965523656,-0.6560816565445325
CUST01041,13,9,62383.229999999996,5,5,5,555,15,Champions,0,2.7435244904401177,0.30014686806906593
CUST01042,108,5,11160.93,2,3,1,231,6,About To Sleep,1,-0.7073774376477767,-0.35397249432020694
CUST01043,26,5,21638.27,4,3,2,432,9,Loyal Customers,3,-0.06467861725849784,-0.7540225566073282
CUST01044,169,6,35628.71,2,4,4,244,10,At Risk,3,0.35359099713594616,0.6426152158320978
CUST01045,39,6,25423.4,4,4,3,443,11,Loyal Customers,3,0.3441576540348379,-0.4918857765349106
CUST01046,165,5,35921.85,2,3,4,234,9,About To Sleep,3,0.07470970431139005,0.5219242886325415
CUST01047,92,4,41328.17,2,2,4,224,8,About To Sleep,3,0.19462648207166688,-0.004479653957473622
CUST01048,182,2,22343.2,2,1,2,212,5,Needs Attention,4,-1.4015801180137009,0.10073039585758609
CUST01049,174,4,30710.12,2,2,3,223,7,About To Sleep,4,-0.453468372530663,0.3929453169047428
CUST01050,40,5,26282.97,4,3,3,433,10,Loyal Customers,3,0.07230870020940335,-0.5656974275369696
CUST01051,46,5,27922.43,3,3,3,333,9,Loyal Customers,3,0.11755236423079599,-0.49153727339722375
CUST01052,43,4,8256.17,3,2,1,321,6,Needs Attention,1,-0.9296822533021536,-0.977329183488234
CUST01053,141,7,35430.46,2,5,4,254,11,At Risk,3,0.7301237945753983,0.5326800286864523
CUST01054,27,6,29829.15,4,4,3,443,11,Loyal Customers,3,0.5483668097956713,-0.49684057191394665
CUST01055,74,6,31063.56,3,4,3,343,10,Loyal Customers,3,0.45762371654608275,-0.13247917731184058
CUST01056,125,6,34434.15,2,4,4,244,10,At Risk,3,0.43704860122450023,0.3007844256223381
CUST01057,39,7,37573.39,4,5,4,454,13,Champions,3,1.1119673768816234,-0.16810486335267544
CUST01058,362,3,18205.11,1,1,2,112,4,Lost Customers,4,-1.787216671474708,1.4278699040914424
CUST01059,100,4,18460.78,2,2,2,222,6,About To Sleep,1,-0.7058095010507367,-0.37299550592427017
CUST01060,309,6,26034.3,1,4,3,143,8,At Risk,4,-0.42564652186440144,1.4803557053803025
CUST01061,112,9,63743.26,2,5,5,255,12,At Risk,0,2.5048282690193213,1.0444959617073686
CUST01062,43,4,32192.7,3,2,4,324,9,Potential Loyalists,3,-0.011749378440925237,-0.5307683161371127
CUST01063,280,5,24622.29,1,3,3,133,7,About To Sleep,4,-0.6964706158027618,1.1462937545656406
CUST01064,5,3,5100.72,5,1,1,511,7,Recent Customers,1,-1.240923819052638,-1.4092783046968258
CUST01065,463,2,7009.63,1,1,1,111,3,Lost Customers,2,-2.815149535574351,1.8553974612268436
CUST01066,59,6,15576.74,3,4,2,342,9,Loyal Customers,3,-0.09220603866084834,-0.5303377206624702
CUST01067,70,8,49445.67,3,5,5,355,13,Loyal Customers,0,1.7780525944235581,0.37562907983186244
CUST01068,8,5,43107.01,5,3,4,534,12,Loyal Customers,3,0.8115000083582585,-0.4842238459760809
CUST01069,365,2,6826.599999999999,1,1,1,111,3,Lost Customers,2,-2.5342548831890555,1.1402689140365627
CUST01070,513,3,6990.22,1,1,1,111,3,Lost Customers,2,-2.660914193650208,2.315264911209405
CUST01071,220,7,38285.52,1,5,4,154,10,At Risk,3,0.6075177869593511,1.1596727209404274
CUST01072,36,8,46710.840000000004,4,5,5,455,14,Champions,0,1.7730640319653108,0.07768682111839996
CUST01073,201,4,37375.759999999995,1,2,4,124,7,About To Sleep,4,-0.27717341692887026,0.7133842157917012
CUST01074,482,1,189.36,1,1,1,111,3,Lost Customers,2,-3.4343918391986192,1.7690333731268302
CUST01075,41,6,17458.85,4,4,2,442,10,Loyal Customers,3,0.032852370920284625,-0.6259479678578376
CUST01076,186,3,5679.110000000001,1,1,1,111,3,Lost Customers,1,-1.7505021533118688,-0.08399577922801921
CUST01077,51,4,28197.289999999997,3,2,3,323,8,Potential Loyalists,1,-0.1884709862665085,-0.5472077494486983
CUST01078,47,6,29040.230000000003,3,4,3,343,10,Loyal Customers,3,0.4593549395214282,-0.3663109539420313
CUST01079,101,5,21166.43,2,3,2,232,7,About To Sleep,3,-0.30311507070223265,-0.21814619294313733
CUST01080,130,3,15110.96,2,2,2,222,6,About To Sleep,1,-1.2242816717102372,-0.3147284814165718
CUST01081,6,5,36885.770000000004,5,3,4,534,12,Loyal Customers,3,0.5787998321653155,-0.6148123240050133
CUST01082,57,3,15339.65,3,2,2,322,7,Needs Attention,1,-1.0010454727928062,-0.8406162871445049
CUST01083,52,5,28831.12,3,3,3,333,9,Loyal Customers,3,0.13477200777126092,-0.4310103937978636
CUST01084,1,7,24681.43,5,5,3,553,13,Loyal Customers,3,0.7292184790142241,-0.6845884965171083
CUST01085,209,3,13914.4,1,2,1,121,4,About To Sleep,4,-1.5022617120054258,0.23667702500148033
CUST01086,9,9,46389.4,5,5,5,555,15,Champions,0,2.1419347691215407,-0.027284216564135735
CUST01087,41,9,67764.12,4,5,5,455,14,Champions,0,2.867613163596002,0.6038798062953873
CUST01088,39,7,38685.94,4,5,4,454,13,Champions,3,1.1546321332154306,-0.1473490857620434
CUST01089,53,3,15730.99,3,2,2,322,7,Needs Attention,1,-0.9742865486230876,-0.8623649806000558
CUST01090,35,6,22267.550000000003,4,4,2,442,10,Loyal Customers,3,0.2348867395278979,-0.5798109894383191
CUST01091,21,6,16560.95,4,4,2,442,10,Loyal Customers,3,0.057177023290620375,-0.7879469676601693
CUST01092,29,7,46107.56,4,5,5,455,14,Champions,0,1.4686199515206564,-0.08151491487852525
CUST01093,68,5,33663.3,3,3,4,334,10,Loyal Customers,3,0.2730731366155389,-0.22466285617432782
CUST01094,458,2,8112.64,1,1,1,111,3,Lost Customers,2,-2.7581611556719308,1.8396633248800538
CUST01095,50,4,36741.31,3,2,4,324,9,Potential Loyalists,3,0.1421182773589557,-0.3950725554139685
CUST01096,179,1,14469.18,2,1,1,211,4,Needs Attention,1,-1.9965986138174956,-0.1650650100445302
CUST01097,59,7,37362.33,3,5,4,354,12,Loyal Customers,3,1.045115639720547,-0.026794665956444252
CUST01098,31,3,24747.42,4,2,3,423,9,Recent Customers,1,-0.5638852423193319,-0.8539266149024238
CUST01099,65,8,67066.56,3,5,5,355,13,Loyal Customers,0,2.468478865073417,0.6680531777655528
CUST01100,86,4,28258.7,3,2,3,323,8,Potential Loyalists,1,-0.28894228333211436,-0.29187853482293913
CUST01101,167,10,37621.840000000004,2,5,4,254,11,At Risk,0,1.6433980986974737,1.0537151975911585
CUST01102,119,3,6526.91,2,2,1,221,5,About To Sleep,1,-1.5211513040130613,-0.5547591214949188
CUST01103,21,3,16231.39,4,2,2,422,8,Recent Customers,1,-0.8610842954207824,-1.085425884059655
CUST01104,213,3,9911.66,1,2,1,121,4,About To Sleep,4,-1.667512839693108,0.1910512946641156
CUST01105,23,4,11593.85,4,2,1,421,7,Recent Customers,1,-0.7429289562575596,-1.0603090322885171
CUST01106,16,3,25684.65,5,2,3,523,10,Recent Customers,1,-0.4838753577219738,-0.945377420230116
CUST01107,7,2,16118.18,5,1,2,512,8,Recent Customers,1,-1.1261696108806099,-1.2863215638453254
CUST01108,216,10,57093.630000000005,1,5,5,155,11,At Risk,0,2.246157559217486,1.7728386618251784
CUST01109,10,6,44583.22,5,4,5,545,14,Champions,3,1.164109218390936,-0.34504862806883585
CUST01110,206,4,10731.56,1,2,1,121,4,About To Sleep,4,-1.3136311670397902,0.25262088322466814
CUST01111,85,5,20778.48,3,3,2,332,8,Loyal Customers,3,-0.2709861154681367,-0.34158199676449397
CUST01112,51,6,31600.79,3,4,3,343,10,Loyal Customers,3,0.5457973044818741,-0.28949149524466067
CUST01113,93,2,21149.190000000002,2,1,2,212,5,Needs Attention,1,-1.1858961976192246,-0.5678975513501517
CUST01114,37,8,62255.32,4,5,5,455,14,Champions,0,2.3662354828667516,0.3749476528730173
CUST01115,2,7,38359.380000000005,5,5,4,554,14,Champions,3,1.2508110816484046,-0.42214972358792985
CUST01116,328,4,23677.78,1,2,3,123,6,About To Sleep,4,-1.1755845589478124,1.3801573063978037
CUST01117,83,5,37808.62,3,3,4,334,10,Loyal Customers,3,0.3879720267288819,-0.038391793426055455
CUST01118,78,7,38112.51,3,5,4,354,12,Loyal Customers,3,1.018064023195528,0.1251860765160948
CUST01119,128,6,14810.26,2,4,1,241,7,At Risk,3,-0.32431416600163954,-0.043532495076334846
CUST01120,266,8,73778.03,1,5,5,155,11,At Risk,0,2.135337802908926,2.2530024318820687
CUST01121,4,3,25204.09,5,2,3,523,10,Recent Customers,1,-0.46704944363247575,-1.041491411689221
CUST01122,155,4,28094.0,2,2,3,223,7,About To Sleep,4,-0.4979729785875537,0.20615352267051779
CUST01123,210,5,32272.62,1,3,4,134,8,About To Sleep,4,-0.19743845203770755,0.7806515246567324
CUST01124,265,4,11445.14,1,2,1,121,4,About To Sleep,4,-1.4596020981981308,0.6944142971304861
CUST01125,323,5,20844.38,1,3,2,132,6,About To Sleep,4,-0.9676776847170115,1.388095557203909
CUST01126,14,6,34376.08,5,4,4,544,13,Champions,3,0.7609279174998278,-0.5064238945918255
CUST01127,273,4,10970.84,1,2,1,121,4,About To Sleep,4,-1.5012939993367957,0.7436648337367919
CUST01128,11,4,26436.370000000003,5,2,3,523,10,Recent Customers,1,-0.1384840816867974,-0.8705550263691127
CUST01129,27,6,40883.66,4,4,4,444,12,Champions,3,0.9722920046539987,-0.29060718830564397
CUST01130,380,2,7949.48,1,1,1,111,3,Lost Customers,2,-2.535262393806962,1.2701532144631154
CUST01131,52,5,21407.84,3,3,2,332,8,Loyal Customers,3,-0.1499005304496031,-0.569499404334906
CUST01132,169,8,54791.83,2,5,5,255,12,At Risk,0,1.692218954607973,1.1943435752294982
CUST01133,205,3,10610.27,1,2,1,121,4,About To Sleep,4,-1.6172189597730524,0.1459854944484032
CUST01134,193,4,29578.93,1,2,3,123,6,About To Sleep,4,-0.552667930832442,0.5098271449143928
CUST01135,193,7,38535.08,1,5,4,154,10,At Risk,3,0.6964112031157191,0.9682440716554991
CUST01136,20,5,44814.74,4,3,5,435,12,Loyal Customers,3,0.8417343693396855,-0.36521572159180754
CUST01137,25,6,31506.15,4,4,3,443,11,Loyal Customers,3,0.6185532320171162,-0.48007916652421656
CUST01138,328,6,34017.13,1,4,4,144,9,At Risk,4,-0.17533599745399414,1.7672690574352283
CUST01139,64,5,26364.75,3,3,3,333,9,Loyal Customers,3,0.004935397189213589,-0.3898744470604886
CUST01140,27,1,1319.44,4,1,1,411,6,Recent Customers,1,-2.0543131165200013,-1.514269922411346
CUST01141,162,5,26287.28,2,3,3,233,8,About To Sleep,4,-0.28594907050771456,0.3203942016422098
CUST01142,327,4,28383.739999999998,1,2,3,123,6,About To Sleep,4,-0.9921795968769133,1.4606894985544148
CUST01143,41,6,62380.1,4,4,5,445,13,Champions,0,1.755520282888308,0.21210468064620877
CUST01144,154,4,33693.38,2,2,4,224,8,About To Sleep,4,-0.2803065931165827,0.3033533943157113
CUST01145,300,7,52636.92,1,5,5,155,11,At Risk,0,0.9228426507605534,2.0084039821332
CUST01146,50,5,49543.99,3,3,5,335,11,Loyal Customers,3,0.9349577604965261,-0.05911503131480411
CUST01147,127,7,51419.65,2,5,5,255,12,At Risk,0,1.3844176681268452,0.729301582164802
CUST01148,14,8,71768.54000000001,5,5,5,555,15,Champions,0,2.798625893601238,0.38539176574846384
CUST01149,152,7,39579.47,2,5,4,254,11,At Risk,3,0.8569157666106508,0.6899703839726046
CUST01150,912,3,20541.8,1,2,2,122,5,About To Sleep,2,-3.3134494699626598,5.4657761712734025
CUST01151,80,6,29088.649999999998,3,4,3,343,10,Loyal Customers,3,0.3642612816503733,-0.12574885540458097
CUST01152,288,2,16103.29,1,1,2,112,4,Lost Customers,4,-1.9522888018846456,0.7541314123253003
CUST01153,25,8,67918.14,4,5,5,455,14,Champions,0,2.618651537413742,0.3934448060229066
CUST01154,285,3,13784.01,1,2,1,121,4,About To Sleep,4,-1.7305419232894004,0.7861858806749237
CUST01155,4,7,52669.13,5,5,5,555,15,Champions,0,1.793694448038247,-0.14066167736017257
CUST01156,40,2,7094.16,4,1,1,411,6,Recent Customers,1,-1.5691788158759135,-1.2150152711991635
CUST01157,15,5,44652.369999999995,5,3,5,535,13,Loyal Customers,3,0.8501971734300771,-0.4045568381620783
CUST01158,6,6,47738.94,5,4,5,545,14,Champions,3,1.2968782986112135,-0.31522493695201587
CUST01159,3,7,49506.99,5,5,5,555,15,Champions,0,1.6753686390786073,-0.20691707556880481
CUST01160,70,4,21663.62,3,2,2,322,7,Needs Attention,1,-0.4948481930319657,-0.531114805819829
CUST01161,144,2,11794.14,2,1,1,211,4,Needs Attention,1,-1.6944820358671897,-0.37204400058302173
CUST01162,2,4,34420.42,5,2,4,524,11,Recent Customers,3,0.19413425665751527,-0.7869657516998124
CUST01163,1,8,41385.85,5,5,4,554,14,Champions,0,1.6716843037794678,-0.2758399538961047
CUST01164,124,1,4240.78,2,1,1,211,4,Needs Attention,1,-2.2272594674790565,-0.7553177406809273
CUST01165,68,6,15086.730000000001,3,4,2,342,9,Loyal Customers,3,-0.13743829048697992,-0.4741178833859708
CUST01166,194,6,38152.08,1,4,4,144,9,At Risk,3,0.37691140548308616,0.8712509847082767
CUST01167,518,6,47724.81,1,4,5,145,10,At Risk,2,-0.20786523354428543,3.4028536292858282
CUST01168,18,6,19740.22,4,4,2,442,10,Loyal Customers,3,0.18791131961473512,-0.7504215397325704
CUST01169,155,6,48044.76,2,4,5,245,11,At Risk,3,0.8708598853414949,0.7725761256178577
CUST01170,14,6,47468.72,5,4,5,545,14,Champions,3,1.2630125836867443,-0.26216707564956504
CUST01171,63,6,47028.81,3,4,5,345,12,Loyal Customers,3,1.1021858425152697,0.08548291175070621
CUST01172,181,11,93531.61,2,5,5,255,12,At Risk,0,4.048204448416111,2.2955537470746874
CUST01173,37,8,44365.38,4,5,5,455,14,Champions,0,1.6801809856069196,0.04119221199417979
CUST01174,19,5,28875.670000000002,4,3,3,433,10,Loyal Customers,3,0.23343093677292015,-0.6698380402723945
CUST01175,21,8,55792.58,4,5,5,455,14,Champions,0,2.165404629436925,0.13818032224406104
CUST01176,17,8,49826.020000000004,4,5,5,455,14,Champions,0,1.9483468673501059,-0.002181609576937804
CUST01177,7,3,12185.6,5,2,1,521,8,Recent Customers,1,-0.975104241340546,-1.2625777240582365
CUST01178,24,2,3310.75,4,1,1,411,6,Recent Customers,1,-1.6672610633214169,-1.401796913479814
CUST01179,141,6,43673.19,2,4,4,244,10,At Risk,3,0.7443467262462087,0.589346520823558
CUST01180,53,5,66850.55,3,3,5,335,11,Loyal Customers,0,1.5898267586273054,0.28554400998549356
CUST01181,271,3,8516.57,1,2,1,121,4,About To Sleep,4,-1.8914104599018926,0.5862428890934062
CUST01182,159,4,43858.15,2,2,4,224,8,About To Sleep,3,0.0948088318643218,0.529299687976933
CUST01183,50,8,67321.35,3,5,5,355,13,Loyal Customers,0,2.522318117957645,0.5638707443232136
CUST01184,85,6,25572.44,3,4,3,343,10,Loyal Customers,3,0.21473001380157478,-0.15503547541185445
CUST01185,5,5,24200.44,5,3,3,533,11,Loyal Customers,3,0.0952728359596671,-0.8587327382518737
CUST01186,32,6,40909.34,4,4,4,444,12,Champions,3,0.9585873277998944,-0.25381616587843514
CUST01187,5,8,53844.8,5,5,5,555,15,Champions,0,2.137716257924212,-0.01435573285516676
CUST01188,318,3,23023.73,1,2,2,122,5,About To Sleep,4,-1.4731619171535164,1.198221242048899
CUST01189,175,4,24552.95,2,2,3,223,7,About To Sleep,4,-0.6925252343266839,0.2853392925632402
CUST01190,33,5,46168.26,4,3,5,435,12,Loyal Customers,3,0.8554473720214094,-0.24555336616515824
CUST01191,447,2,3818.21,1,1,1,111,3,Lost Customers,2,-2.890529783916848,1.6796600082193753
CUST01192,8,8,40398.77,5,5,4,554,14,Champions,0,1.6132658915469082,-0.2434182486767002
CUST01193,380,5,16210.74,1,3,2,132,6,About To Sleep,4,-1.3128313318814508,1.7156062453883443
CUST01194,29,7,47192.05,4,5,5,455,14,Champions,0,1.510208645598631,-0.06128262577757288
CUST01195,99,5,35042.479999999996,2,3,4,234,9,About To Sleep,3,0.23488807504078626,0.02620118037342659
CUST01196,154,4,39789.57,2,2,4,224,8,About To Sleep,3,-0.046526124000955904,0.417084160384863
CUST01197,24,6,18525.91,4,4,2,442,10,Loyal Customers,3,0.12371684451183826,-0.7295014336039862
CUST01198,250,4,23927.2,1,2,3,123,6,About To Sleep,4,-0.9368639237574181,0.8183443050711019
CUST01199,1,9,59716.03,5,5,5,555,15,Champions,0,2.676495779757915,0.1632388327370746
CUST01200,199,6,25656.64,1,4,3,143,8,At Risk,4,-0.11696093469073982,0.6744474883222963
CUST01201,109,5,24834.350000000002,2,3,3,233,8,About To Sleep,3,-0.18595855425874674,-0.09161823325340365
CUST01202,14,3,11458.32,5,2,1,521,8,Recent Customers,1,-1.02355968229494,-1.2253091795794315
CUST01203,7,5,57617.4,5,3,5,535,13,Loyal Customers,3,1.3708913233498057,-0.22077981301867888
CUST01204,66,3,8340.58,3,2,1,321,6,Needs Attention,1,-1.295891188159569,-0.9058297352790692
CUST01205,5,5,25881.379999999997,5,3,3,533,11,Loyal Customers,3,0.159734563982452,-0.8273730539381826
CUST01206,127,8,35154.29,2,5,4,254,11,At Risk,3,1.0625379532945687,0.5229645817611629
CUST01207,52,6,18503.96,3,4,2,342,9,Loyal Customers,3,0.04061406370111837,-0.5265640959329387
CUST01208,179,5,15941.67,2,3,2,232,7,About To Sleep,4,-0.7326331251347671,0.250846665039198
CUST01209,7,6,34918.72,5,4,4,544,13,Champions,3,0.8023026693980227,-0.5471370903441323
CUST01210,36,3,11292.8,4,2,1,421,7,Recent Customers,1,-1.094540811094354,-1.068624611984447
CUST01211,23,6,27939.48,4,4,3,443,11,Loyal Customers,3,0.48765214999615086,-0.5611438797616665
CUST01212,288,3,13323.400000000001,1,2,1,121,4,About To Sleep,4,-1.757019362434541,0.7993798831590344
CUST01213,16,6,51369.29,5,4,5,545,14,Champions,3,1.4067182696714489,-0.17487311056949048
CUST01214,150,3,19033.41,2,2,2,222,6,About To Sleep,1,-1.1326190077627303,-0.09630335504757241
CUST01215,89,3,27860.04,3,2,3,323,8,Potential Loyalists,1,-0.614918408100482,-0.37463900123528554
CUST01216,95,5,60283.81,2,3,5,235,10,About To Sleep,0,1.2146098038013449,0.4680549008043785
CUST01217,35,8,36990.49,4,5,4,454,13,Champions,3,1.4032399248294667,-0.11091880688004735
CUST01218,99,6,33708.33,2,4,4,244,10,At Risk,3,0.485599647268778,0.09842143485183343
CUST01219,322,1,8490.04,1,1,1,111,3,Lost Customers,4,-2.646009201781116,0.7619092633604023
CUST01220,23,4,16889.77,4,2,2,422,8,Recent Customers,1,-0.5398377366599373,-0.9615081355577818
CUST01221,2,5,19006.54,5,3,2,532,10,Loyal Customers,1,-0.09509237586555278,-0.9774175069433497
CUST01222,1,4,40781.87,5,2,4,524,11,Recent Customers,3,0.4410249743915798,-0.6755486714541128
CUST01223,69,5,16499.25,3,3,2,332,8,Loyal Customers,1,-0.38808237530447914,-0.5376136769265764
CUST01224,127,5,11678.98,2,3,1,231,6,About To Sleep,1,-0.7433309191566316,-0.20632237847308998
CUST01225,77,2,3288.88,3,1,1,311,5,Needs Attention,1,-1.8238081232233425,-1.017298406758812
CUST01226,2,3,17345.75,5,2,2,522,9,Recent Customers,1,-0.7625301443807874,-1.2026216932268712
CUST01227,21,8,71556.03,4,5,5,455,14,Champions,0,2.769911171372253,0.4322638800716172
CUST01228,83,4,14612.289999999999,3,2,1,321,6,Needs Attention,1,-0.8034495827570526,-0.5682536703676737
CUST01229,113,4,35440.68,2,2,4,224,8,About To Sleep,3,-0.092846401672708,0.038193223891574764
CUST01230,94,3,23438.74,2,2,3,223,7,About To Sleep,1,-0.7991586277358657,-0.4208110167209691
CUST01231,66,10,55157.54,3,5,5,355,13,Loyal Customers,0,2.6125952628804647,0.6473608294388897
CUST01232,905,2,14134.58,1,1,1,111,3,Lost Customers,2,-3.840466635550485,5.198295896973144
CUST01233,9,5,29749.51,5,3,3,533,11,Loyal Customers,3,0.2963204330005997,-0.7261595166787854
CUST01234,31,7,43029.68,4,5,4,454,13,Champions,3,1.3447117155803645,-0.12441119394688954
CUST01235,80,4,13173.52,3,2,1,321,6,Needs Attention,1,-0.8498107440211574,-0.6168825825997459
CUST01236,22,3,8753.119999999999,4,2,1,421,7,Recent Customers,1,-1.1508035180928018,-1.2176784031878942
CUST01237,148,6,29918.08,2,4,3,243,9,At Risk,3,0.19629199311774628,0.3835673443293165
CUST01238,327,2,3988.45,1,1,1,111,3,Lost Customers,4,-2.5314540494701068,0.8113495649928182
CUST01239,8,10,38516.28,5,5,4,554,14,Champions,0,2.144823764486707,-0.08431763672362175
CUST01240,26,6,29383.11,4,4,3,443,11,Loyal Customers,3,0.534199685549755,-0.5124242991739335
CUST01241,11,4,19745.47,5,2,2,522,9,Recent Customers,1,-0.3950708581497598,-0.9953807261409519
CUST01242,33,4,16174.0,4,2,2,422,8,Recent Customers,1,-0.5966654666445853,-0.9022376988675825
CUST01243,185,5,42979.94,1,3,4,134,8,About To Sleep,3,0.28661983268794594,0.7988480410806288
CUST01244,68,9,60672.9,3,5,5,355,13,Loyal Customers,0,2.516351533140274,0.6676701711789648
CUST01245,18,2,8326.64,4,1,1,411,6,Recent Customers,1,-1.4572812442937761,-1.3517945900789436
CUST01246,35,6,44474.29,4,4,5,445,13,Champions,3,1.0864845563165397,-0.16552115396756206
CUST01247,6,5,31701.4,5,3,3,533,11,Loyal Customers,3,0.37998640104374914,-0.7115321394448091
CUST01248,464,5,26884.579999999998,1,3,3,133,7,About To Sleep,2,-1.1502873917639516,2.524778347415314
CUST01249,73,4,22671.7,3,2,2,322,7,Needs Attention,1,-0.4650033985876955,-0.49052086356709185
CUST01250,178,8,55699.21,2,5,5,255,12,At Risk,0,1.700574679819546,1.2766331766041263
CUST01251,116,8,44472.22,2,5,5,255,12,At Risk,0,1.452184535627208,0.6169140012863769
CUST01252,102,1,1033.36,2,1,1,211,4,Needs Attention,1,-2.28562593045399,-0.9749280127085631
CUST01253,56,2,17719.690000000002,3,1,2,312,6,Needs Attention,1,-1.2087107137662,-0.9005867627386427
CUST01254,315,1,11482.59,1,1,1,111,3,Lost Customers,4,-2.5106837841242973,0.7669016872000827
CUST01255,30,5,22268.190000000002,4,3,2,432,9,Loyal Customers,3,-0.05227363054469326,-0.7132211954764287
CUST01256,90,5,57533.58,3,3,5,335,11,Loyal Customers,3,1.12383175010916,0.38043456388833186
CUST01257,173,8,66773.01,2,5,5,255,12,At Risk,0,2.139929088939133,1.4469144999156864
CUST01258,24,6,34941.57,4,4,4,444,12,Champions,3,0.7532347394007161,-0.4232502197588254
CUST01259,372,2,1423.0700000000002,1,1,1,111,3,Lost Customers,2,-2.762038054857543,1.0902971502521956
CUST01260,202,6,46377.53,1,4,5,145,10,At Risk,3,0.6688429045646691,1.082804407561583
CUST01261,21,8,52976.46,4,5,5,455,14,Champions,0,2.0574103158269654,0.08564267414866703
CUST01262,25,8,47063.96,4,5,5,455,14,Champions,0,1.8189225290623419,0.004388384365447917
CUST01263,12,7,46633.76,5,5,5,555,15,Champions,0,1.5387431909108686,-0.19515868655939067
CUST01264,270,4,50539.46,1,2,5,125,8,About To Sleep,4,0.024921624474278717,1.4600714402789823
CUST01265,86,5,14312.73,3,3,1,331,7,Loyal Customers,1,-0.5218765941887779,-0.45494490200925236
CUST01266,69,7,47957.1,3,5,5,355,13,Loyal Customers,0,1.4220315015778624,0.2434856603296802
CUST01267,206,2,11045.21,1,1,1,111,3,Lost Customers,4,-1.9053518877857363,0.06425192907098123
CUST01268,216,10,66303.24,1,5,5,155,11,At Risk,0,2.599333386442682,1.9446535167588535
CUST01269,59,6,27202.14,3,4,3,343,10,Loyal Customers,3,0.35361199943455324,-0.31345379023046005
CUST01270,32,11,66530.51,4,5,5,455,14,Champions,0,3.4504957335003543,0.7097244660879822
CUST01271,245,5,37724.770000000004,1,3,4,134,8,About To Sleep,4,-0.09118231342949512,1.1365506017506264
CUST01272,3,8,51826.69,5,5,5,555,15,Champions,0,2.0662003137112377,-0.06653044838846942
CUST01273,233,2,24022.73,1,1,3,113,5,Lost Customers,4,-1.487005049384762,0.5024455153506484
CUST01274,55,7,48511.4,3,5,5,355,13,Loyal Customers,0,1.4844186555309873,0.152153284568113
