item_id,order_id,product_id,quantity,unit_price,discount_pct,final_price,line_total,cost_total
ITEM0006946016,ORD0006946,PROD0017,1,997.27,0.0,997.27,997.27,451.66
ITEM0006946081,ORD0006946,PROD0082,5,1452.3,0.0,1452.3,7261.5,2729.6
ITEM0006946065,ORD0006946,PROD0066,3,1133.93,0.0,1133.93,3401.79,1424.01
ITEM0006947128,ORD0006947,PROD0129,2,1110.97,0.15,944.32,1888.64,886.44
ITEM0006947118,ORD0006947,PROD0119,3,380.98,0.15,323.83,971.49,784.77
ITEM0006947073,ORD0006947,PROD0074,1,258.99,0.15,220.14,220.14,81.72
ITEM0006947089,ORD0006947,PROD0090,1,1414.78,0.15,1202.56,1202.56,770.87
ITEM0006948126,ORD0006948,PROD0127,3,343.97,0.05,326.77,980.31,600.15
ITEM0006948048,ORD0006948,PROD0049,5,1909.55,0.05,1814.07,9070.35,2925.3
ITEM0006949075,ORD0006949,PROD0076,5,981.83,0.0,981.83,4909.15,3324.55
ITEM0006950130,ORD0006950,PROD0131,3,2394.48,0.0,2394.48,7183.44,2356.86
ITEM0006950123,ORD0006950,PROD0124,2,2131.0,0.0,2131.0,4262.0,1403.58
ITEM0006951040,ORD0006951,PROD0041,5,539.28,0.15,458.39,2291.95,1611.75
ITEM0006951057,ORD0006951,PROD0058,5,483.17,0.15,410.69,2053.45,1410.95
ITEM0006952104,ORD0006952,PROD0105,3,1798.04,0.05,1708.14,5124.42,2014.11
ITEM0006952091,ORD0006952,PROD0092,2,707.01,0.05,671.66,1343.32,530.68
ITEM0006953141,ORD0006953,PROD0142,4,1191.56,0.0,1191.56,4766.24,1732.08
ITEM0006954094,ORD0006954,PROD0095,2,1855.24,0.0,1855.24,3710.48,1154.82
ITEM0006955046,ORD0006955,PROD0047,5,1473.13,0.05,1399.47,6997.35,3350.25
ITEM0006955105,ORD0006955,PROD0106,4,493.42,0.05,468.75,1875.0,778.8
ITEM0006956069,ORD0006956,PROD0070,3,1063.47,0.2,850.78,2552.34,1379.43
ITEM0006956028,ORD0006956,PROD0029,2,503.79,0.2,403.03,806.06,450.22
ITEM0006957005,ORD0006957,PROD0006,4,994.05,0.05,944.35,3777.4,1346.44
ITEM0006957142,ORD0006957,PROD0143,3,873.41,0.05,829.74,2489.22,1226.46
ITEM0006957130,ORD0006957,PROD0131,4,2394.48,0.05,2274.76,9099.04,3142.48
ITEM0006957127,ORD0006957,PROD0128,5,2448.56,0.05,2326.13,11630.65,3859.25
ITEM0006958061,ORD0006958,PROD0062,3,190.5,0.05,180.98,542.94,244.92
ITEM0006959109,ORD0006959,PROD0110,4,1848.39,0.15,1571.13,6284.52,2570.04
ITEM0006959039,ORD0006959,PROD0040,4,80.55,0.15,68.47,273.88,100.84
ITEM0006959012,ORD0006959,PROD0013,3,723.35,0.15,614.85,1844.55,1176.6
ITEM0006960135,ORD0006960,PROD0136,5,1281.1,0.1,1152.99,5764.95,2588.75
ITEM0006961099,ORD0006961,PROD0100,4,1277.87,0.2,1022.3,4089.2,2771.24
ITEM0006961100,ORD0006961,PROD0101,4,728.41,0.2,582.73,2330.92,1065.68
ITEM0006962112,ORD0006962,PROD0113,5,1430.49,0.1,1287.44,6437.2,2244.95
ITEM0006962093,ORD0006962,PROD0094,2,1337.17,0.1,1203.45,2406.9,1191.22
ITEM0006963143,ORD0006963,PROD0144,1,27.04,0.05,25.69,25.69,10.39
ITEM0006964024,ORD0006964,PROD0025,2,646.45,0.1,581.81,1163.62,530.04
ITEM0006965080,ORD0006965,PROD0081,2,635.8,0.1,572.22,1144.44,376.38
ITEM0006965143,ORD0006965,PROD0144,3,27.04,0.1,24.34,73.02,31.17
ITEM0006965087,ORD0006965,PROD0088,2,368.86,0.1,331.97,663.94,238.62
ITEM0006965120,ORD0006965,PROD0121,2,924.56,0.1,832.1,1664.2,1116.06
ITEM0006965148,ORD0006965,PROD0149,3,1099.89,0.1,989.9,2969.7,2035.74
ITEM0006966015,ORD0006966,PROD0016,3,517.31,0.1,465.58,1396.74,1001.85
ITEM0006966102,ORD0006966,PROD0103,2,768.74,0.1,691.87,1383.74,1068.34
ITEM0006967116,ORD0006967,PROD0117,4,318.31,0.15,270.56,1082.24,612.08
ITEM0006968026,ORD0006968,PROD0027,5,2013.38,0.15,1711.37,8556.85,3199.4
ITEM0006969044,ORD0006969,PROD0045,5,912.46,0.0,912.46,4562.3,1924.95
ITEM0006969027,ORD0006969,PROD0028,1,855.4,0.0,855.4,855.4,521.89
ITEM0006970007,ORD0006970,PROD0008,5,949.0,0.05,901.55,4507.75,2824.75
ITEM0006971141,ORD0006971,PROD0142,1,1191.56,0.1,1072.4,1072.4,433.02
ITEM0006972148,ORD0006972,PROD0149,2,1099.89,0.15,934.91,1869.82,1357.16
ITEM0006972090,ORD0006972,PROD0091,4,1170.84,0.15,995.21,3980.84,3023.0
ITEM0006973006,ORD0006973,PROD0007,3,788.94,0.15,670.6,2011.8,1555.23
ITEM0006974026,ORD0006974,PROD0027,4,2013.38,0.1,1812.04,7248.16,2559.52
ITEM0006974106,ORD0006974,PROD0107,1,1192.74,0.1,1073.47,1073.47,596.73
ITEM0006975031,ORD0006975,PROD0032,1,824.92,0.15,701.18,701.18,663.44
ITEM0006975024,ORD0006975,PROD0025,4,646.45,0.15,549.48,2197.92,1060.08
ITEM0006976030,ORD0006976,PROD0031,2,2463.62,0.0,2463.62,4927.24,1518.12
ITEM0006977137,ORD0006977,PROD0138,3,50.39,0.15,42.83,128.49,67.74
ITEM0006977052,ORD0006977,PROD0053,5,646.04,0.15,549.13,2745.65,2086.45
ITEM0006978069,ORD0006978,PROD0070,3,1063.47,0.1,957.12,2871.36,1379.43
ITEM0006978027,ORD0006978,PROD0028,4,855.4,0.1,769.86,3079.44,2087.56
ITEM0006979076,ORD0006979,PROD0077,4,901.97,0.1,811.77,3247.08,1459.16
ITEM0006979119,ORD0006979,PROD0120,2,970.04,0.1,873.04,1746.08,1031.26
ITEM0006980050,ORD0006980,PROD0051,1,92.57,0.05,87.94,87.94,36.0
ITEM0006980078,ORD0006980,PROD0079,4,224.63,0.05,213.4,853.6,725.52
ITEM0006980098,ORD0006980,PROD0099,5,1591.13,0.05,1511.57,7557.85,3403.6
ITEM0006981015,ORD0006981,PROD0016,4,517.31,0.05,491.44,1965.76,1335.8
ITEM0006981052,ORD0006981,PROD0053,5,646.04,0.05,613.74,3068.7,2086.45
ITEM0006982120,ORD0006982,PROD0121,4,924.56,0.0,924.56,3698.24,2232.12
ITEM0006982019,ORD0006982,PROD0020,5,1807.57,0.0,1807.57,9037.85,3096.5
ITEM0006983105,ORD0006983,PROD0106,4,493.42,0.05,468.75,1875.0,778.8
ITEM0006983063,ORD0006983,PROD0064,5,1063.77,0.05,1010.58,5052.9,2876.15
ITEM0006983142,ORD0006983,PROD0143,5,873.41,0.05,829.74,4148.7,2044.1
ITEM0006983041,ORD0006983,PROD0042,4,1834.5,0.05,1742.78,6971.12,3102.2
ITEM0006983069,ORD0006983,PROD0070,1,1063.47,0.05,1010.3,1010.3,459.81
ITEM0006984041,ORD0006984,PROD0042,4,1834.5,0.1,1651.05,6604.2,3102.2
ITEM0006985022,ORD0006985,PROD0023,3,1990.64,0.0,1990.64,5971.92,1918.47
ITEM0006985091,ORD0006985,PROD0092,2,707.01,0.0,707.01,1414.02,530.68
ITEM0006985000,ORD0006985,PROD0001,4,199.5,0.0,199.5,798.0,511.64
ITEM0006986099,ORD0006986,PROD0100,5,1277.87,0.0,1277.87,6389.35,3464.05
ITEM0006986054,ORD0006986,PROD0055,3,1316.97,0.0,1316.97,3950.91,2182.92
ITEM0006987019,ORD0006987,PROD0020,1,1807.57,0.1,1626.81,1626.81,619.3
ITEM0006987049,ORD0006987,PROD0050,5,678.16,0.1,610.34,3051.7,2269.2
ITEM0006988025,ORD0006988,PROD0026,5,1472.3,0.0,1472.3,7361.5,2944.35
ITEM0006988030,ORD0006988,PROD0031,5,2463.62,0.0,2463.62,12318.1,3795.3
ITEM0006988083,ORD0006988,PROD0084,4,150.5,0.0,150.5,602.0,175.56
ITEM0006989013,ORD0006989,PROD0014,4,98.63,0.05,93.7,374.8,198.44
ITEM0006989104,ORD0006989,PROD0105,4,1798.04,0.05,1708.14,6832.56,2685.48
ITEM0006989120,ORD0006989,PROD0121,1,924.56,0.05,878.33,878.33,558.03
ITEM0006989075,ORD0006989,PROD0076,2,981.83,0.05,932.74,1865.48,1329.82
ITEM0006989016,ORD0006989,PROD0017,2,997.27,0.05,947.41,1894.82,903.32
ITEM0006990127,ORD0006990,PROD0128,5,2448.56,0.0,2448.56,12242.8,3859.25
ITEM0006990099,ORD0006990,PROD0100,5,1277.87,0.0,1277.87,6389.35,3464.05
ITEM0006991126,ORD0006991,PROD0127,2,343.97,0.05,326.77,653.54,400.1
ITEM0006992086,ORD0006992,PROD0087,2,1509.16,0.1,1358.24,2716.48,1176.2
ITEM0006992032,ORD0006992,PROD0033,3,1743.14,0.1,1568.83,4706.49,2055.54
ITEM0006993130,ORD0006993,PROD0131,4,2394.48,0.05,2274.76,9099.04,3142.48
ITEM0006993144,ORD0006993,PROD0145,2,1192.33,0.05,1132.71,2265.42,986.02
ITEM0006994136,ORD0006994,PROD0137,2,124.08,0.15,105.47,210.94,94.6
ITEM0006994085,ORD0006994,PROD0086,3,334.12,0.15,284.0,852.0,730.47
ITEM0006995116,ORD0006995,PROD0117,4,318.31,0.1,286.48,1145.92,612.08
ITEM0006996074,ORD0006996,PROD0075,4,433.01,0.0,433.01,1732.04,1376.32
ITEM0006996080,ORD0006996,PROD0081,5,635.8,0.0,635.8,3179.0,940.95
ITEM0006997055,ORD0006997,PROD0056,3,63.12,0.05,59.96,179.88,82.98
ITEM0006998042,ORD0006998,PROD0043,4,895.69,0.0,895.69,3582.76,2426.0
ITEM0006998144,ORD0006998,PROD0145,5,1192.33,0.0,1192.33,5961.65,2465.05
ITEM0006999030,ORD0006999,PROD0031,5,2463.62,0.0,2463.62,12318.1,3795.3
ITEM0006999015,ORD0006999,PROD0016,2,517.31,0.0,517.31,1034.62,667.9
ITEM0006999023,ORD0006999,PROD0024,2,39.44,0.0,39.44,78.88,35.76
ITEM0006999012,ORD0006999,PROD0013,2,723.35,0.0,723.35,1446.7,784.4
ITEM0006999057,ORD0006999,PROD0058,1,483.17,0.0,483.17,483.17,282.19
ITEM0007000065,ORD0007000,PROD0066,3,1133.93,0.05,1077.23,3231.69,1424.01
ITEM0007001097,ORD0007001,PROD0098,3,2065.19,0.05,1961.93,5885.79,2394.3
ITEM0007001046,ORD0007001,PROD0047,2,1473.13,0.05,1399.47,2798.94,1340.1
ITEM0007002063,ORD0007002,PROD0064,2,1063.77,0.05,1010.58,2021.16,1150.46
ITEM0007002022,ORD0007002,PROD0023,1,1990.64,0.05,1891.11,1891.11,639.49
ITEM0007003104,ORD0007003,PROD0105,5,1798.04,0.0,1798.04,8990.2,3356.85
ITEM0007003141,ORD0007003,PROD0142,3,1191.56,0.0,1191.56,3574.68,1299.06
ITEM0007004067,ORD0007004,PROD0068,5,1822.5,0.05,1731.38,8656.9,2998.05
ITEM0007004091,ORD0007004,PROD0092,2,707.01,0.05,671.66,1343.32,530.68
ITEM0007004079,ORD0007004,PROD0080,4,1095.16,0.05,1040.4,4161.6,1809.96
ITEM0007005024,ORD0007005,PROD0025,5,646.45,0.0,646.45,3232.25,1325.1
ITEM0007005071,ORD0007005,PROD0072,5,1033.36,0.0,1033.36,5166.8,1773.45
ITEM0007006041,ORD0007006,PROD0042,2,1834.5,0.0,1834.5,3669.0,1551.1
ITEM0007006110,ORD0007006,PROD0111,5,975.42,0.0,975.42,4877.1,1425.7
ITEM0007006129,ORD0007006,PROD0130,2,814.35,0.0,814.35,1628.7,645.4
ITEM0007007088,ORD0007007,PROD0089,3,865.65,0.05,822.37,2467.11,1014.33
ITEM0007007096,ORD0007007,PROD0097,2,1608.5,0.05,1528.07,3056.14,1386.16
ITEM0007007060,ORD0007007,PROD0061,3,289.72,0.05,275.23,825.69,320.76
ITEM0007007036,ORD0007007,PROD0037,5,1492.14,0.05,1417.53,7087.65,3819.8
ITEM0007008036,ORD0007008,PROD0037,3,1492.14,0.0,1492.14,4476.42,2291.88
ITEM0007009064,ORD0007009,PROD0065,5,412.32,0.05,391.7,1958.5,758.9
ITEM0007009012,ORD0007009,PROD0013,5,723.35,0.05,687.18,3435.9,1961.0
ITEM0007010085,ORD0007010,PROD0086,5,334.12,0.0,334.12,1670.6,1217.45
ITEM0007010106,ORD0007010,PROD0107,1,1192.74,0.0,1192.74,1192.74,596.73
ITEM0007011087,ORD0007011,PROD0088,3,368.86,0.1,331.97,995.91,357.93
ITEM0007011147,ORD0007011,PROD0148,3,1588.18,0.1,1429.36,4288.08,2278.44
ITEM0007012120,ORD0007012,PROD0121,3,924.56,0.0,924.56,2773.68,1674.09
ITEM0007012130,ORD0007012,PROD0131,2,2394.48,0.0,2394.48,4788.96,1571.24
ITEM0007013086,ORD0007013,PROD0087,4,1509.16,0.2,1207.33,4829.32,2352.4
ITEM0007014001,ORD0007014,PROD0002,1,765.17,0.0,765.17,765.17,490.05
ITEM0007015021,ORD0007015,PROD0022,1,34.48,0.1,31.03,31.03,23.39
ITEM0007016034,ORD0007016,PROD0035,1,757.68,0.0,757.68,757.68,463.6
ITEM0007017041,ORD0007017,PROD0042,3,1834.5,0.2,1467.6,4402.8,2326.65
ITEM0007017026,ORD0007017,PROD0027,2,2013.38,0.2,1610.7,3221.4,1279.76
ITEM0007017045,ORD0007017,PROD0046,5,1156.23,0.2,924.98,4624.9,1694.55
ITEM0007018018,ORD0007018,PROD0019,5,1976.3,0.15,1679.86,8399.3,3085.4
ITEM0007018055,ORD0007018,PROD0056,2,63.12,0.15,53.65,107.3,55.32
ITEM0007018085,ORD0007018,PROD0086,2,334.12,0.15,284.0,568.0,486.98
ITEM0007018034,ORD0007018,PROD0035,5,757.68,0.15,644.03,3220.15,2318.0
ITEM0007019124,ORD0007019,PROD0125,2,1773.27,0.0,1773.27,3546.54,1599.1
ITEM0007019143,ORD0007019,PROD0144,1,27.04,0.0,27.04,27.04,10.39
ITEM0007019107,ORD0007019,PROD0108,2,1414.25,0.0,1414.25,2828.5,841.2
ITEM0007019122,ORD0007019,PROD0123,2,1063.44,0.0,1063.44,2126.88,640.84
ITEM0007019099,ORD0007019,PROD0100,3,1277.87,0.0,1277.87,3833.61,2078.43
ITEM0007020004,ORD0007020,PROD0005,3,1278.86,0.1,1150.97,3452.91,1992.72
ITEM0007021024,ORD0007021,PROD0025,4,646.45,0.0,646.45,2585.8,1060.08
ITEM0007021086,ORD0007021,PROD0087,3,1509.16,0.0,1509.16,4527.48,1764.3
ITEM0007021014,ORD0007021,PROD0015,2,140.73,0.0,140.73,281.46,186.54
ITEM0007021116,ORD0007021,PROD0117,2,318.31,0.0,318.31,636.62,306.04
ITEM0007022012,ORD0007022,PROD0013,2,723.35,0.0,723.35,1446.7,784.4
ITEM0007022144,ORD0007022,PROD0145,5,1192.33,0.0,1192.33,5961.65,2465.05
ITEM0007023008,ORD0007023,PROD0009,2,787.6,0.1,708.84,1417.68,521.74
ITEM0007023024,ORD0007023,PROD0025,4,646.45,0.1,581.81,2327.24,1060.08
ITEM0007024119,ORD0007024,PROD0120,3,970.04,0.0,970.04,2910.12,1546.89
ITEM0007024106,ORD0007024,PROD0107,2,1192.74,0.0,1192.74,2385.48,1193.46
ITEM0007025038,ORD0007025,PROD0039,2,781.67,0.0,781.67,1563.34,1238.02
ITEM0007026060,ORD0007026,PROD0061,5,289.72,0.1,260.75,1303.75,534.6
ITEM0007026035,ORD0007026,PROD0036,5,66.81,0.1,60.13,300.65,129.25
ITEM0007026088,ORD0007026,PROD0089,1,865.65,0.1,779.08,779.08,338.11
ITEM0007027000,ORD0007027,PROD0001,4,199.5,0.1,179.55,718.2,511.64
ITEM0007027109,ORD0007027,PROD0110,4,1848.39,0.1,1663.55,6654.2,2570.04
ITEM0007027095,ORD0007027,PROD0096,1,215.28,0.1,193.75,193.75,94.71
ITEM0007027057,ORD0007027,PROD0058,2,483.17,0.1,434.85,869.7,564.38
ITEM0007028039,ORD0007028,PROD0040,1,80.55,0.0,80.55,80.55,25.21
ITEM0007028128,ORD0007028,PROD0129,2,1110.97,0.0,1110.97,2221.94,886.44
ITEM0007028023,ORD0007028,PROD0024,2,39.44,0.0,39.44,78.88,35.76
ITEM0007028067,ORD0007028,PROD0068,5,1822.5,0.0,1822.5,9112.5,2998.05
ITEM0007028133,ORD0007028,PROD0134,5,270.81,0.0,270.81,1354.05,409.05
ITEM0007029032,ORD0007029,PROD0033,3,1743.14,0.05,1655.98,4967.94,2055.54
ITEM0007030131,ORD0007030,PROD0132,1,1288.83,0.0,1288.83,1288.83,740.78
ITEM0007030060,ORD0007030,PROD0061,3,289.72,0.0,289.72,869.16,320.76
ITEM0007030061,ORD0007030,PROD0062,5,190.5,0.0,190.5,952.5,408.2
ITEM0007030089,ORD0007030,PROD0090,2,1414.78,0.0,1414.78,2829.56,1541.74
ITEM0007030019,ORD0007030,PROD0020,4,1807.57,0.0,1807.57,7230.28,2477.2
ITEM0007031133,ORD0007031,PROD0134,3,270.81,0.05,257.27,771.81,245.43
ITEM0007032054,ORD0007032,PROD0055,1,1316.97,0.0,1316.97,1316.97,727.64
ITEM0007032043,ORD0007032,PROD0044,1,1715.88,0.0,1715.88,1715.88,796.31
ITEM0007032023,ORD0007032,PROD0024,5,39.44,0.0,39.44,197.2,89.4
ITEM0007033060,ORD0007033,PROD0061,5,289.72,0.0,289.72,1448.6,534.6
ITEM0007034027,ORD0007034,PROD0028,4,855.4,0.2,684.32,2737.28,2087.56
ITEM0007034010,ORD0007034,PROD0011,4,386.39,0.2,309.11,1236.44,793.16
ITEM0007035055,ORD0007035,PROD0056,1,63.12,0.05,59.96,59.96,27.66
ITEM0007036026,ORD0007036,PROD0027,2,2013.38,0.0,2013.38,4026.76,1279.76
ITEM0007037095,ORD0007037,PROD0096,5,215.28,0.0,215.28,1076.4,473.55
ITEM0007038105,ORD0007038,PROD0106,3,493.42,0.15,419.41,1258.23,584.1
ITEM0007039056,ORD0007039,PROD0057,5,785.18,0.0,785.18,3925.9,1523.7
ITEM0007039042,ORD0007039,PROD0043,2,895.69,0.0,895.69,1791.38,1213.0
ITEM0007040060,ORD0007040,PROD0061,2,289.72,0.05,275.23,550.46,213.84
ITEM0007041087,ORD0007041,PROD0088,5,368.86,0.0,368.86,1844.3,596.55
ITEM0007041121,ORD0007041,PROD0122,4,1681.92,0.0,1681.92,6727.68,2128.96
ITEM0007041081,ORD0007041,PROD0082,5,1452.3,0.0,1452.3,7261.5,2729.6
ITEM0007042099,ORD0007042,PROD0100,3,1277.87,0.1,1150.08,3450.24,2078.43
ITEM0007042141,ORD0007042,PROD0142,1,1191.56,0.1,1072.4,1072.4,433.02
ITEM0007043057,ORD0007043,PROD0058,5,483.17,0.15,410.69,2053.45,1410.95
ITEM0007043049,ORD0007043,PROD0050,3,678.16,0.15,576.44,1729.32,1361.52
ITEM0007043136,ORD0007043,PROD0137,1,124.08,0.15,105.47,105.47,47.3
ITEM0007044001,ORD0007044,PROD0002,3,765.17,0.0,765.17,2295.51,1470.15
ITEM0007045049,ORD0007045,PROD0050,2,678.16,0.05,644.25,1288.5,907.68
ITEM0007045140,ORD0007045,PROD0141,3,1902.6,0.05,1807.47,5422.41,1694.55
ITEM0007045006,ORD0007045,PROD0007,3,788.94,0.05,749.49,2248.47,1555.23
ITEM0007046038,ORD0007046,PROD0039,1,781.67,0.0,781.67,781.67,619.01
ITEM0007046088,ORD0007046,PROD0089,3,865.65,0.0,865.65,2596.95,1014.33
ITEM0007047119,ORD0007047,PROD0120,3,970.04,0.05,921.54,2764.62,1546.89
ITEM0007047093,ORD0007047,PROD0094,2,1337.17,0.05,1270.31,2540.62,1191.22
ITEM0007047102,ORD0007047,PROD0103,3,768.74,0.05,730.3,2190.9,1602.51
ITEM0007047027,ORD0007047,PROD0028,3,855.4,0.05,812.63,2437.89,1565.67
ITEM0007047010,ORD0007047,PROD0011,4,386.39,0.05,367.07,1468.28,793.16
ITEM0007048127,ORD0007048,PROD0128,4,2448.56,0.0,2448.56,9794.24,3087.4
ITEM0007048069,ORD0007048,PROD0070,3,1063.47,0.0,1063.47,3190.41,1379.43
ITEM0007048147,ORD0007048,PROD0148,5,1588.18,0.0,1588.18,7940.9,3797.4
ITEM0007049067,ORD0007049,PROD0068,5,1822.5,0.1,1640.25,8201.25,2998.05
ITEM0007050031,ORD0007050,PROD0032,5,824.92,0.15,701.18,3505.9,3317.2
ITEM0007050076,ORD0007050,PROD0077,3,901.97,0.15,766.67,2300.01,1094.37
ITEM0007051071,ORD0007051,PROD0072,1,1033.36,0.05,981.69,981.69,354.69
ITEM0007052033,ORD0007052,PROD0034,2,507.48,0.15,431.36,862.72,328.52
ITEM0007053148,ORD0007053,PROD0149,2,1099.89,0.0,1099.89,2199.78,1357.16
ITEM0007053021,ORD0007053,PROD0022,2,34.48,0.0,34.48,68.96,46.78
ITEM0007053114,ORD0007053,PROD0115,5,1436.45,0.0,1436.45,7182.25,2475.2
ITEM0007053146,ORD0007053,PROD0147,2,1147.03,0.0,1147.03,2294.06,1168.58
ITEM0007054131,ORD0007054,PROD0132,4,1288.83,0.05,1224.39,4897.56,2963.12
ITEM0007054090,ORD0007054,PROD0091,4,1170.84,0.05,1112.3,4449.2,3023.0
ITEM0007054088,ORD0007054,PROD0089,4,865.65,0.05,822.37,3289.48,1352.44
ITEM0007054057,ORD0007054,PROD0058,4,483.17,0.05,459.01,1836.04,1128.76
ITEM0007054041,ORD0007054,PROD0042,1,1834.5,0.05,1742.78,1742.78,775.55
ITEM0007055137,ORD0007055,PROD0138,1,50.39,0.0,50.39,50.39,22.58
ITEM0007056001,ORD0007056,PROD0002,2,765.17,0.15,650.39,1300.78,980.1
ITEM0007056086,ORD0007056,PROD0087,3,1509.16,0.15,1282.79,3848.37,1764.3
ITEM0007057091,ORD0007057,PROD0092,5,707.01,0.05,671.66,3358.3,1326.7
ITEM0007058054,ORD0007058,PROD0055,1,1316.97,0.0,1316.97,1316.97,727.64
ITEM0007058044,ORD0007058,PROD0045,4,912.46,0.0,912.46,3649.84,1539.96
ITEM0007059098,ORD0007059,PROD0099,2,1591.13,0.2,1272.9,2545.8,1361.44
ITEM0007059065,ORD0007059,PROD0066,3,1133.93,0.2,907.14,2721.42,1424.01
ITEM0007060120,ORD0007060,PROD0121,4,924.56,0.0,924.56,3698.24,2232.12
ITEM0007060045,ORD0007060,PROD0046,2,1156.23,0.0,1156.23,2312.46,677.82
ITEM0007061120,ORD0007061,PROD0121,4,924.56,0.0,924.56,3698.24,2232.12
ITEM0007061044,ORD0007061,PROD0045,1,912.46,0.0,912.46,912.46,384.99
ITEM0007062093,ORD0007062,PROD0094,2,1337.17,0.05,1270.31,2540.62,1191.22
ITEM0007062126,ORD0007062,PROD0127,1,343.97,0.05,326.77,326.77,200.05
ITEM0007062041,ORD0007062,PROD0042,5,1834.5,0.05,1742.78,8713.9,3877.75
ITEM0007063070,ORD0007063,PROD0071,3,1656.86,0.0,1656.86,4970.58,2330.31
ITEM0007063098,ORD0007063,PROD0099,3,1591.13,0.0,1591.13,4773.39,2042.16
ITEM0007064129,ORD0007064,PROD0130,2,814.35,0.05,773.63,1547.26,645.4
ITEM0007064037,ORD0007064,PROD0038,5,260.52,0.05,247.49,1237.45,826.75
ITEM0007065050,ORD0007065,PROD0051,5,92.57,0.0,92.57,462.85,180.0
ITEM0007065123,ORD0007065,PROD0124,2,2131.0,0.0,2131.0,4262.0,1403.58
ITEM0007065104,ORD0007065,PROD0105,5,1798.04,0.0,1798.04,8990.2,3356.85
ITEM0007066071,ORD0007066,PROD0072,2,1033.36,0.2,826.69,1653.38,709.38
ITEM0007067089,ORD0007067,PROD0090,1,1414.78,0.05,1344.04,1344.04,770.87
ITEM0007067129,ORD0007067,PROD0130,5,814.35,0.05,773.63,3868.15,1613.5
ITEM0007068109,ORD0007068,PROD0110,4,1848.39,0.1,1663.55,6654.2,2570.04
ITEM0007069048,ORD0007069,PROD0049,5,1909.55,0.05,1814.07,9070.35,2925.3
ITEM0007069081,ORD0007069,PROD0082,2,1452.3,0.05,1379.68,2759.36,1091.84
ITEM0007070126,ORD0007070,PROD0127,3,343.97,0.05,326.77,980.31,600.15
ITEM0007071100,ORD0007071,PROD0101,5,728.41,0.0,728.41,3642.05,1332.1
ITEM0007072039,ORD0007072,PROD0040,5,80.55,0.15,68.47,342.35,126.05
ITEM0007072074,ORD0007072,PROD0075,3,433.01,0.15,368.06,1104.18,1032.24
ITEM0007072013,ORD0007072,PROD0014,1,98.63,0.15,83.84,83.84,49.61
ITEM0007072022,ORD0007072,PROD0023,2,1990.64,0.15,1692.04,3384.08,1278.98
ITEM0007073141,ORD0007073,PROD0142,5,1191.56,0.1,1072.4,5362.0,2165.1
ITEM0007074079,ORD0007074,PROD0080,5,1095.16,0.15,930.89,4654.45,2262.45
ITEM0007074042,ORD0007074,PROD0043,5,895.69,0.15,761.34,3806.7,3032.5
ITEM0007075091,ORD0007075,PROD0092,4,707.01,0.0,707.01,2828.04,1061.36
ITEM0007075130,ORD0007075,PROD0131,4,2394.48,0.0,2394.48,9577.92,3142.48
ITEM0007076017,ORD0007076,PROD0018,4,513.98,0.1,462.58,1850.32,849.08
ITEM0007076133,ORD0007076,PROD0134,2,270.81,0.1,243.73,487.46,163.62
ITEM0007077035,ORD0007077,PROD0036,2,66.81,0.0,66.81,133.62,51.7
ITEM0007078124,ORD0007078,PROD0125,3,1773.27,0.0,1773.27,5319.81,2398.65
ITEM0007079126,ORD0007079,PROD0127,1,343.97,0.0,343.97,343.97,200.05
ITEM0007080078,ORD0007080,PROD0079,1,224.63,0.05,213.4,213.4,181.38
ITEM0007080087,ORD0007080,PROD0088,4,368.86,0.05,350.42,1401.68,477.24
ITEM0007081025,ORD0007081,PROD0026,4,1472.3,0.0,1472.3,5889.2,2355.48
ITEM0007082028,ORD0007082,PROD0029,5,503.79,0.1,453.41,2267.05,1125.55
ITEM0007082007,ORD0007082,PROD0008,5,949.0,0.1,854.1,4270.5,2824.75
ITEM0007083086,ORD0007083,PROD0087,2,1509.16,0.05,1433.7,2867.4,1176.2
ITEM0007084091,ORD0007084,PROD0092,4,707.01,0.05,671.66,2686.64,1061.36
ITEM0007084000,ORD0007084,PROD0001,3,199.5,0.05,189.52,568.56,383.73
ITEM0007084066,ORD0007084,PROD0067,3,926.45,0.05,880.13,2640.39,1021.53
ITEM0007085000,ORD0007085,PROD0001,1,199.5,0.0,199.5,199.5,127.91
ITEM0007086148,ORD0007086,PROD0149,4,1099.89,0.1,989.9,3959.6,2714.32
ITEM0007086029,ORD0007086,PROD0030,1,1030.47,0.1,927.42,927.42,520.03
ITEM0007086014,ORD0007086,PROD0015,5,140.73,0.1,126.66,633.3,466.35
ITEM0007087071,ORD0007087,PROD0072,1,1033.36,0.0,1033.36,1033.36,354.69
ITEM0007087119,ORD0007087,PROD0120,4,970.04,0.0,970.04,3880.16,2062.52
ITEM0007087028,ORD0007087,PROD0029,5,503.79,0.0,503.79,2518.95,1125.55
ITEM0007088013,ORD0007088,PROD0014,4,98.63,0.1,88.77,355.08,198.44
ITEM0007089126,ORD0007089,PROD0127,5,343.97,0.1,309.57,1547.85,1000.25
ITEM0007090040,ORD0007090,PROD0041,5,539.28,0.05,512.32,2561.6,1611.75
ITEM0007091003,ORD0007091,PROD0004,2,1301.7,0.2,1041.36,2082.72,1371.42
ITEM0007092109,ORD0007092,PROD0110,4,1848.39,0.0,1848.39,7393.56,2570.04
ITEM0007092030,ORD0007092,PROD0031,3,2463.62,0.0,2463.62,7390.86,2277.18
